species,longitude,latitude,calcite,parmean,salinity,sstmax
bg,-2.29167377499999,50.624994375,0.00674000009894371,30.07200050354,35.0730018615723,17.576000213623
bg,-63.708337985,76.208326685,0.0017130000051111,25.9580001831055,31.5970001220703,2.43400001525879
bg,18.458325395,59.458327355,0.00237899995408952,32.8549995422363,5.83099985122681,19.1100006103516
bg,129.708320945,41.624994735,0.000373999995645136,32.1380004882812,33.443000793457,22.6790008544922
bg,-63.958337975,49.874994405,0.000174999993760139,36.6020011901855,30.0990009307861,14.2229995727539
bg,-81.375003945,79.624993215,0.00727500021457672,40.4570007324219,32.6839981079102,0.479000002145767
bg,-86.291670415,74.458326755,0.000841000000946224,34.0349998474121,31.0289993286133,1.79999995231628
bg,-78.208337405,58.458327395,0.000896000012289733,31.7880001068115,28.69700050354,9.19200038909912
bg,-44.875005405,60.541660645,0.000165999997989275,27.4109992980957,32.1870002746582,3.45900011062622
bg,-64.458337955,48.874994445,0.0024449999909848,34.2039985656738,28.1439990997314,19.0149993896484
bg,-76.791670795,64.291660495,0.000934000010602176,32.2669982910156,32.117000579834,2.89599990844727
bg,142.624987095,44.874994605,0.000582000007852912,29.7229995727539,33.0709991455078,19.1639995574951
bg,-167.291667175,60.041660665,0.0039559998549521,28.2250003814697,30.9629993438721,11.3430004119873
bg,-12.958340015,81.791659795,0.000517999986186624,32.4469985961914,30.9500007629395,0.150999993085861
bg,6.70832586500001,61.208327285,0.000184000004082918,28.2310009002686,31.6949996948242,17.4689998626709
bg,20.541658645,54.958327535,0.00430699996650219,33.1370010375977,7.37400007247925,20.5230007171631
bg,-53.708338385,47.958327815,0.000230999998166226,30.1000003814697,31.6119995117188,14.6499996185303
bg,-14.875006605,64.374993825,0.0145039996132255,27.3309993743896,34.7540016174316,10.0389995574951
bg,139.874987205,42.458328035,0.000153999993926845,29.7110004425049,33.5919990539551,24.8449993133545
bg,156.541653205,57.124994115,0.00990100018680096,30.7709999084473,32.234001159668,13.3549995422363
bg,-161.625000735,63.458327195,0.0145730003714561,30.7840003967285,23.318000793457,14.4289999008179
bg,-88.958336975,74.791660075,0.000538000022061169,30.5939998626709,30.3199996948242,1.04700005054474
bg,-62.208338045,57.541660765,0.00163099996279925,31.4869995117188,30.8810005187988,5.13700008392334
bg,-135.708335105,58.041660745,0.000778999994508922,28.4190006256104,29.1909999847412,16.1650009155273
bg,0.874992765000002,51.708327665,0.0494179986417294,29.2469997406006,32.9889984130859,19.5499992370605
bg,13.291658935,55.374994185,0.000617999990936369,31.8279991149902,8.43000030517578,19.5750007629395
bg,-55.125004995,47.208327845,0.000312999996822327,29.9290008544922,31.7049999237061,16.818000793457
bg,10.458325715,59.791660675,0.00494700018316507,31.2329998016357,25.5809993743896,20.05299949646
bg,5.374992585,52.958327615,0.00467699998989701,31.6229991912842,31.5930004119873,20.2199993133545
bg,-156.708334265,57.041660785,0.00112699996680021,25.7789993286133,31.3299999237061,13.5410003662109
bg,-94.291670095,72.708326825,0.00209100008942187,26.0219993591309,30.7240009307861,0.657000005245209
bg,-152.958334415,57.541660765,0.00609100004658103,25.0580005645752,31.3090000152588,10.8009996414185
bg,161.874986325,60.208327325,0.00817199982702732,29.4899997711182,32.4580001831055,11.21399974823
bg,-94.208336765,69.124993635,0.00395999988541007,25.1889991760254,18.4669990539551,1.28299999237061
bg,-95.291670055,67.541660365,0.034621998667717,35.0890007019043,17.4680004119873,0.658999979496002
bg,154.541653285,59.541660685,0.00472899992018938,33.1580009460449,31.6949996948242,13.4160003662109
bg,-163.958333975,66.208327085,0.0148489996790886,30.4230003356934,29.4349994659424,10.4049997329712
bg,155.458319915,60.541660645,0.00134399998933077,33.556999206543,31.7409992218018,13.2720003128052
bg,-85.041670465,71.041660225,0.0128450002521276,22.1469993591309,30.3339996337891,0.882000029087067
bg,142.874987085,44.624994615,0.000537000014446676,29.3400001525879,33.0429992675781,19.0799999237061
bg,-68.291671135,49.041661105,0.00185200001578778,35.5180015563965,26.8040008544922,13.6450004577637
bg,139.791653875,42.624994695,0.000169999999343418,29.0599994659424,33.6269989013672,22.5310001373291
bg,-92.375003505,62.791660555,0.00250800000503659,30.253999710083,28.9009990692139,8.20600032806396
bg,-92.875003485,69.791660275,0.00119199999608099,16.8509998321533,31.056999206543,0.621999979019165
bg,-124.375002225,42.541661365,0.0025309999473393,31.6800003051758,32.6669998168945,16.4099998474121
bg,0.291659455000001,53.124994275,0.0219930000603199,28.6399993896484,32.8569984436035,18.5240001678467
bg,-82.541670565,73.708326785,0.00202600006014109,30.9260005950928,31.0659999847412,1.63900005817413
bg,-87.458337035,65.291660455,0.000253000005614012,27.6979999542236,31.6149997711182,4.74700021743774
bg,145.208320325,43.541661325,0.00749300001189113,29.1679992675781,32.4640007019043,18.0869998931885
bg,-20.375006385,76.208326685,0.00407799985259771,31.4370002746582,30.7089996337891,0.921000003814697
bg,-65.541671245,67.791660355,0.000400999997509643,24.8519992828369,31.2070007324219,2.41000008583069
bg,-73.041670945,41.208328085,0.00683199986815453,31.9069995880127,26.7770004272461,23.5450000762939
bg,19.374992025,79.708326545,0.00399400014430285,27.9209995269775,33.1730003356934,1.82500004768372
bg,11.708325665,57.958327415,0.00773200020194054,33.6110000610352,26.3959999084473,19.6650009155273
bg,-132.208335245,54.708327545,0.000218999994103797,29.3139991760254,30.3320007324219,13.7430000305176
bg,-74.375004225,65.458327115,0.0211289990693331,22.6860008239746,33.5270004272461,2.17499995231628
bg,-43.291672135,83.624993055,0.000854999991133809,14.8909997940063,30.878999710083,-0.133000001311302
bg,26.624991735,70.458326915,0.00140499998815358,27.242000579834,33.8219985961914,11.7770004272461
bg,10.208325725,56.208327485,0.00122600002214313,33.4819984436035,21.1009998321533,21.2700004577637
bg,-54.041671705,70.374993585,0.000786999997217208,38.0699996948242,32.7439994812012,5.06699991226196
bg,-50.541671845,67.958327015,0.0177529994398355,32.9990005493164,32.6559982299805,2.71000003814697
bg,-80.791670635,76.458326675,0.00366399995982647,25.6399993896484,31.2950000762939,0.987999975681305
bg,-65.375004585,67.708327025,0.000251999997999519,23.9500007629395,31.2220001220703,2.82599997520447
bg,-57.208338245,74.874993405,0.000952999980654567,24.2800006866455,31.9780006408691,1.3289999961853
bg,-20.708339705,63.874993845,0.0107869999483228,28.5939998626709,34.6209983825684,11.585000038147
bg,-78.458337395,58.958327375,0.000457999994978309,30.9020004272461,29.1959991455078,9.95100021362305
bg,-78.958337375,53.958327575,0.00310899992473423,31.7700004577637,20.0830001831055,8.70699977874756
bg,25.124991795,41.041661425,0.00492500001564622,35.1619987487793,34.7200012207031,27.9090003967285
bg,34.791658075,45.708327905,0.0451809987425804,32.2239990234375,13.03600025177,26.3530006408691
bg,-75.791670835,71.958326855,0.00312500004656613,24.7649993896484,30.6700000762939,1.21200001239777
bg,-74.291670895,71.958326855,0.00123299995902926,23.9839992523193,30.6350002288818,1.48300004005432
bg,-132.458335235,53.708327585,0.00114399997983128,27.8159999847412,31.923999786377,15.8540000915527
bg,169.874986005,60.208327325,0.00574500020593405,30.117000579834,32.382999420166,11.7049999237061
bg,160.291653055,60.708327305,0.00270400010049343,32.765998840332,32.0299987792969,10.5570001602173
bg,-45.625005375,60.624993975,0.000106999999843538,31.9710006713867,31.8349990844727,2.8050000667572
bg,-23.375006265,65.624993775,0.00118200003635138,27.2779998779297,34.6749992370605,8.9399995803833
bg,-132.625001895,56.624994135,0.00770600000396371,26.988000869751,24.1499996185303,11.625
bg,-60.375004785,46.791661195,0.000515000021550804,31.5900001525879,28.943000793457,18.386999130249
bg,-23.041672945,65.624993775,0.00150799995753914,28.1310005187988,34.5900001525879,10.125
bg,164.374986225,58.874994045,0.00348499999381602,30.4969997406006,32.4780006408691,12.543999671936
bg,22.291658575,58.208327405,0.00884800031781197,34.5229988098145,6.7189998626709,20.1959991455078
bg,-63.541671325,45.791661235,0.00584100000560284,37.6730003356934,28.1410007476807,18.3700008392334
bg,8.04165914499998,53.624994255,0.0172199998050928,30.878999710083,29.6420001983643,20.257999420166
bg,-94.458336755,68.208327005,0.0105280000716448,24.0240001678467,17.3999996185303,1.42200005054474
bg,-82.291670575,68.124993675,0.00849699974060059,24.818000793457,32.7150001525879,1.01900005340576
bg,14.541658885,68.624993655,0.000668999971821904,30.4549999237061,33.6419982910156,12.9479999542236
bg,-64.375004625,45.208327925,0.0255340002477169,38.1539993286133,31.5860004425049,16.7759990692139
bg,-88.708336985,65.624993775,0.000199999994947575,45.556999206543,32.6699981689453,4.02500009536743
bg,-76.541670805,73.124993475,0.0229359995573759,25.2220001220703,31.3309993743896,2.11999988555908
bg,7.95832581499999,53.708327585,0.0125609999522567,30.003999710083,30.5919990539551,20.4349994659424
bg,15.208325525,54.124994235,0.00352100003510714,31.8579998016357,7.4060001373291,19.3689994812012
bg,-63.791671315,59.041660705,0.00084599998081103,29.8850002288818,31.318000793457,2.41000008583069
bg,-47.958338615,61.124993955,0.0102859996259212,29.1709995269775,32.185001373291,4.98699998855591
bg,14.874992205,67.124993715,0.000441999989561737,26.4909992218018,32.1790008544922,14.3280000686646
bg,23.041658545,77.374993305,0.00620799977332354,29.1240005493164,33.4280014038086,2.38899993896484
bg,-69.375004425,62.624993895,0.000148000006447546,32.2630004882812,32.7430000305176,2.35800004005432
bg,162.374986305,58.708327385,0.00324500002898276,32.3650016784668,32.193000793457,14.1149997711182
bg,22.124991915,60.458327315,0.00467699998989701,35.2130012512207,6.08300018310547,17.9130001068115
bg,18.291658735,77.708326625,0.0108350003138185,28.5,32.7919998168945,2.47099995613098
bg,-4.87500700500001,55.874994165,0.00131700001657009,26.3859996795654,32.4630012512207,16.2600002288818
bg,-80.958337295,72.208326845,0.00176699995063245,34.2849998474121,29.6560001373291,1.62699997425079
bg,35.624991375,45.124994595,0.00460600014775991,31.0020008087158,16.9829998016357,25.253999710083
bg,13.541658925,43.541661325,0.0154950004070997,33.4970016479492,36.1189994812012,25.8700008392334
bg,-1.875007125,55.708327505,0.00389600009657443,27.9939994812012,34.2140007019043,14.6339998245239
bg,-65.291671255,43.541661325,0.000600999977905303,30.6949996948242,31.2609996795654,15.2399997711182
bg,-125.625002175,50.541661045,0.0422360002994537,33.8110008239746,29.2129993438721,18.9449996948242
bg,-77.875004085,59.541660685,0.00146099994890392,31.0359992980957,28.8120002746582,9.29500007629395
bg,-84.875003805,66.208327085,0.000905000022612512,21.9659996032715,31.6420001983643,1.72500002384186
bg,15.124992195,44.374994625,0.000291000003926456,33.773998260498,38.3540000915527,26.3159999847412
bg,-9.04167350500001,43.208328005,0.000677999982144684,31.6809997558594,35.5870018005371,17.8059997558594
bg,-45.708338705,60.791660635,0.00661200005561113,29.2660007476807,31.7689990997314,4.33099985122681
bg,-62.208338045,45.708327905,0.0331030003726482,35.3940010070801,25.7740001678467,19.1749992370605
bg,-7.291673575,52.124994315,0.0035969999153167,28.7029991149902,34.7809982299805,16.0860004425049
bg,8.291659135,53.374994265,0.0220970008522272,29.8439998626709,25.7509994506836,18.2980003356934
bg,28.541658325,41.374994745,0.002210000064224,32.109001159668,18.4950008392334,25.9020004272461
bg,-154.291667695,58.291660735,0.00406600022688508,27.30299949646,30.6070003509521,13.2259998321533
bg,141.958320455,45.958327895,0.000572999997530133,30.6749992370605,32.8639984130859,18.2320003509521
bg,1.291659415,51.374994345,0.0400240011513233,29.7779998779297,34.7379989624023,19.257999420166
bg,-61.541671405,56.124994155,0.00258999993093312,29.4249992370605,30.4979991912842,6.23699998855591
bg,26.958325055,40.374994785,0.0215499997138977,35.4869995117188,27.0109996795654,25.511999130249
bg,-9.70834014499999,53.374994265,0.0016270000487566,28.7900009155273,35.0979995727539,16.2950000762939
bg,-22.291672975,73.291660135,0.00260900007560849,28.1979999542236,30.9330005645752,1.98099994659424
bg,-96.791669995,77.874993285,0.000697000010404736,16.7430000305176,31.4559993743896,-0.0359999984502792
bg,-1.291673815,60.374993985,0.000260000000707805,27.818000793457,35.2449989318848,13.4090003967285
bg,18.541658725,69.374993625,0.000222000002395362,29.9650001525879,33.4119987487793,12.996000289917
bg,-135.208335125,57.874994085,0.000329000002238899,28.9710006713867,30.0020008087158,14.7189998626709
bg,-83.625003855,64.041660505,0.000832999998237938,31.1019992828369,30.6609992980957,7.04199981689453
bg,-63.125004675,58.124994075,0.000176000001374632,30.8159999847412,30.878999710083,5.19500017166138
bg,-72.625004295,40.874994765,0.00729800015687943,33.0200004577637,30.3589992523193,25.9300003051758
bg,-88.541670325,80.291659855,0.00230999989435077,11.7259998321533,31.4009990692139,0.096000000834465
bg,137.458320635,55.041660865,0.00406000018119812,32.9490013122559,11.4820003509521,13.2390003204346
bg,137.958320615,54.708327545,0.0011170000070706,33.7109985351562,12.4809999465942,11.5740003585815
bg,-60.958338095,45.208327925,0.000494999985676259,29.757999420166,30.0639991760254,18.1280002593994
bg,7.124992515,53.624994255,0.0160239990800619,31.4270000457764,31.3419990539551,20.3990001678467
bg,-21.958339655,63.874993845,0.00292000011540949,27.8570003509521,34.6990013122559,11.8850002288818
bg,-65.625004575,59.791660675,0.00192099995911121,29.6009998321533,31.7000007629395,3.82800006866455
bg,-130.375001985,53.958327575,0.00565700000151992,26.6709995269775,29.0559997558594,13.2650003433228
bg,-68.125004475,63.208327205,0.000731999985873699,17.5729999542236,33.3759994506836,2.31200003623962
bg,-64.791671275,45.458327915,0.0133090000599623,37.6059989929199,31.3719997406006,17.4200000762939
bg,-62.375004705,49.041661105,0.000883999979123473,33.6559982299805,30.5090007781982,15.5240001678467
bg,-70.041671065,62.708327225,0.000437000009696931,31.7889995574951,32.7550010681152,2.52800011634827
bg,-124.208335565,41.041661425,0.00661800010129809,32.7599983215332,32.7970008850098,13.0109996795654
bg,-86.708337065,70.458326915,0.00154299999121577,21.94700050354,30.9549999237061,0.483000010251999
bg,-82.125003915,77.291659975,0.00260200002230704,23.7099990844727,32.6559982299805,0.801999986171722
bg,-132.458335235,55.958327495,0.000213000006624497,29.5139999389648,28.6040000915527,15.2760000228882
bg,-165.958333895,60.291660655,0.0101570002734661,29.1860008239746,30.7269992828369,12.9449996948242
bg,-76.958337455,62.541660565,0.000199000001884997,29.4599990844727,28.9869995117188,3.75999999046326
bg,-87.791670355,56.208327485,0.0202670004218817,25.7240009307861,27.2740001678467,14.1750001907349
bg,34.458324755,41.958328055,0.00252599990926683,31.5470008850098,17.8369998931885,25.3349990844727
bg,28.708324985,41.041661425,0.00189099996350706,32.4959983825684,22.6149997711182,25.2840003967285
bg,-88.375003665,73.541660125,0.000688000000081956,31.7929992675781,30.6270008087158,1.50800001621246
bg,-75.375004185,65.291660455,0.0142569998279214,22.7840003967285,33.1780014038086,2.11700010299683
bg,12.458325635,41.541661405,0.00280699995346367,34.7939987182617,37.2029991149902,25.9459991455078
bg,140.874987165,42.291661375,0.000571999989915639,29.253999710083,32.6049995422363,21.492000579834
bg,-64.958337935,48.208327805,0.000498000008519739,35.1360015869141,27.9230003356934,15.7799997329712
bg,138.874987245,54.208327565,0.00178399996366352,29.9340000152588,14.5190000534058,11.8800001144409
bg,36.041658025,41.541661405,0.00791100040078163,31.9360008239746,17.8649997711182,27.9950008392334
bg,24.291658495,58.291660735,0.0185199994593859,35.4519996643066,6.22499990463257,20.4829998016357
bg,-64.125004635,45.124994595,0.0305269993841648,38.3419990539551,31.6450004577637,16.5249996185303
bg,18.041658745,40.541661445,0.000982000026851892,34.8769989013672,38.0940017700195,26.1720008850098
bg,29.208324965,70.874993565,0.00112100003752857,28.3959999084473,34.0559997558594,9.72799968719482
bg,16.208325485,77.874993285,0.00995200034230947,28.5580005645752,32.6559982299805,3.75099992752075
bg,-152.541667765,60.291660655,0.0363169983029366,30.0830001831055,28.617000579834,12.6429996490479
bg,-60.125004795,50.208327725,0.000302000000374392,32.5779991149902,30.8080005645752,13.6940002441406
bg,-123.958335575,45.374994585,0.00121899996884167,30.6700000762939,29.0599994659424,17.3449993133545
bg,-135.458335115,57.458327435,0.000232999998843297,25.568000793457,30.6800003051758,14.2180004119873
bg,-72.791670955,67.874993685,0.0171770006418228,23.1490001678467,34.7529983520508,1.44099998474121
bg,-136.791668395,58.291660735,0.00247399997897446,24.6700000762939,31.4300003051758,11.8660001754761
bg,22.541658565,65.791660435,0.00161899998784065,36.8240013122559,2.91100001335144,17.3040008544922
bg,-132.125001915,53.874994245,0.00368699990212917,27.4419994354248,31.8400001525879,12.6590003967285
bg,-82.375003905,70.124993595,0.00502600008621812,26.3799991607666,33.5359992980957,1.24300003051758
bg,-91.625003535,62.791660555,0.00102199998218566,32.3870010375977,29.1399993896484,6.93800020217896
bg,-130.791668635,55.624994175,0.0416320003569126,24.8080005645752,32.6559982299805,16.5100002288818
bg,-84.208337165,66.791660395,0.000241999994614162,24.7840003967285,31.761999130249,1.71599996089935
bg,32.791658155,69.291660295,0.00144999998155981,28.992000579834,31.386999130249,11.33899974823
bg,-0.375007185000015,50.791661035,0.0134730003774166,31.1459999084473,34.851001739502,18.8400001525879
bg,-5.12500699500001,50.458327715,0.00259399996139109,31.0270004272461,35.1220016479492,16.9130001068115
bg,-86.541670405,70.458326915,0.00172800000291318,20.7789993286133,31.1140003204346,0.479999989271164
bg,-22.208339645,76.791659995,0.0104059996083379,33.476001739502,30.3360004425049,0.564999997615814
bg,-53.791671715,70.291660255,0.000862999993842095,37.7050018310547,32.2509994506836,5.28599977493286
bg,-87.708337025,78.708326585,0.000632999988738447,11.8839998245239,31.556999206543,0.256999999284744
bg,-64.125004635,76.124993355,0.00154099997598678,29.5389995574951,31.6630001068115,2.2739999294281
bg,-79.125004035,72.041660185,0.00124699994921684,25.2469997406006,32.6559982299805,2.09599995613098
bg,29.541658285,40.791661435,0.0043669999577105,32.4630012512207,20.4349994659424,25.3850002288818
bg,-77.625004095,72.791660155,0.00199300004169345,32.6419982910156,30.2689990997314,2.73699998855591
bg,-135.625001775,57.458327435,0.000230999998166226,28.7950000762939,30.7649993896484,11.4949998855591
bg,168.541652725,60.624993975,0.00477800006046891,30.3409996032715,32.2680015563965,10.6099996566772
bg,-65.458337915,59.374994025,0.00390099990181625,28.4340000152588,31.5020008087158,3.20199990272522
bg,13.624992255,43.541661325,0.0146669996902347,32.5999984741211,36.2999992370605,25.9449996948242
bg,-89.208336965,69.291660295,0.00260200002230704,17.0020008087158,31.2220001220703,0.407000005245209
bg,41.291657815,42.791661355,0.0058929999358952,32.0789985656738,17.5550003051758,26.7779998779297
bg,8.708325785,41.708328065,0.000232999998843297,35.8860015869141,38.2070007324219,24.7450008392334
bg,-71.625004335,71.041660225,0.00269900006242096,22.6770000457764,30.67799949646,2.11899995803833
bg,-129.291668695,53.624994255,0.0032540000975132,25.5020008087158,30.4740009307861,15.9499998092651
bg,-5.541673645,50.041661065,0.00114700000267476,30.8840007781982,35.1870002746582,16.55299949646
bg,-68.791671115,70.041660265,0.00274899997748435,25.2059993743896,30.5069999694824,2.5789999961853
bg,23.874991845,77.624993295,0.00566399982199073,28.1100006103516,33.117000579834,2.25200009346008
bg,-58.291671535,54.124994235,0.00208100001327693,17.7870006561279,32.6559982299805,8.72299957275391
bg,-130.791668635,55.041660865,0.000383000005967915,26.132999420166,26.8129997253418,15.5450000762939
bg,-131.875001925,56.208327485,0.00605899980291724,26.8969993591309,26.5219993591309,15.7849998474121
bg,-154.625001015,57.291660775,0.00122700002975762,28.2439994812012,31.8959999084473,12.7829999923706
bg,-18.625006455,80.124993195,0.00698400009423494,29.3369998931885,31.742000579834,0.27700001001358
bg,-150.625001175,61.041660625,0.0450059995055199,31.882999420166,8.11900043487549,15.0229997634888
bg,-67.458337835,66.624993735,0.0436809994280338,25.3299999237061,30.9060001373291,2.00999999046326
bg,-96.458336675,70.791660235,0.000783000024966896,22.9479999542236,23.3470001220703,0.441000014543533
bg,-23.791672915,82.041659785,0.00215999991632998,23.6240005493164,32.314998626709,0.29899999499321
bg,-50.541671845,69.208326965,0.00186299998313189,21.5480003356934,32.6559982299805,1.50300002098083
bg,-0.708340504999995,45.124994595,0.0279670003801584,30.2560005187988,33.7109985351562,25.6000003814697
bg,-32.375005905,67.874993685,0.00183299998752773,23.9300003051758,30.9939994812012,1.87399995326996
bg,38.124991275,45.708327905,0.0188650004565716,32.2999992370605,10.8610000610352,27.7600002288818
bg,21.624991935,78.624993255,0.00545200007036328,27.9029998779297,32.8660011291504,1.95200002193451
bg,120.291654655,40.208328125,0.0220819991081953,36.5740013122559,31.3269996643066,25.6650009155273
bg,-85.041670465,72.958326815,0.000384999992093071,41.3549995422363,30.6280002593994,1.64600002765656
bg,20.291658655,69.458326955,0.00168500002473593,30.548999786377,33.4809989929199,12.5260000228882
bg,-90.125003595,80.541659845,0.0016390000237152,15.2659997940063,31.4759998321533,0.0299999993294477
bg,-1.54167380500002,43.541661325,0.00801199954003096,31.8549995422363,34.7410011291504,22.5330009460449
bg,-65.541671245,43.458327995,0.0011909999884665,30.6340007781982,31.4699993133545,16.2870006561279
bg,-60.125004795,53.458327595,0.0207989998161793,18.0249996185303,32.6559982299805,10.9569997787476
bg,163.791652915,58.874994045,0.00172900001052767,32.8330001831055,32.423999786377,14.3500003814697
bg,158.374986465,52.958327615,0.00381899997591972,25.9449996948242,31.8339996337891,12.1000003814697
bg,-16.458339875,66.541660405,0.00207199994474649,28.8190002441406,34.451000213623,10.3620004653931
bg,-81.625003935,52.874994285,0.0559759996831417,28.9050006866455,29.5400009155273,11.2629995346069
bg,-78.041670745,60.791660635,9.20000020414591e-05,31.2900009155273,27.617000579834,8.59700012207031
bg,-52.291671775,70.041660265,0.00121799996122718,42.0089988708496,32.2490005493164,3.82399988174438
bg,5.791659235,52.624994295,0.0159120000898838,31.0429992675781,30.2840003967285,21.1030006408691
bg,15.374992185,67.458327035,0.000300000014249235,26.6270008087158,32.0040016174316,15.2819995880127
bg,-69.041671105,44.374994625,0.0032389999832958,33.6910018920898,31.3360004425049,16.4150009155273
bg,39.791657875,64.624993815,0.0101650003343821,34.2480010986328,22.7660007476807,9.10900020599365
bg,-158.458334195,57.291660775,0.00377300009131432,28.6180000305176,30.9489994049072,12.1309995651245
bg,140.374987185,43.208328005,0.000216999993426725,30.0499992370605,33.5789985656738,22.3250007629395
bg,-85.458337115,78.041659945,0.000781000009737909,25.4260005950928,31.6060009002686,1.22399997711182
bg,-68.375004465,49.041661105,0.00196800008416176,35.5180015563965,26.8509998321533,13.6120004653931
bg,-179.791666675,65.874993765,0.000768999976571649,29.3010005950928,30.9519996643066,10.7159996032715
bg,22.958325215,60.124993995,0.00266100000590086,35.1500015258789,6.18499994277954,19.9799995422363
bg,-7.20834024500002,55.291660855,0.000858000013977289,28.0289993286133,34.6759986877441,15.5649995803833
bg,-122.208335645,47.541661165,0.00622700015082955,31.878999710083,28.4909992218018,13.5600004196167
bg,-132.541668565,56.624994135,0.00964399985969067,26.5060005187988,24.1469993591309,10.6199998855591
bg,-132.208335245,56.041660825,0.000249000004259869,27.9750003814697,28.0049991607666,16.1399993896484
bg,20.624991975,78.708326585,0.00493199983611703,29.2350006103516,33.0730018615723,1.89100003242493
bg,38.124991275,64.708327145,0.00943600013852119,34.0289993286133,23.0860004425049,7.71799993515015
bg,-85.625003775,80.541659845,0.00309500005096197,15.0139999389648,31.3169994354248,0.294999986886978
bg,-132.708335225,55.208327525,0.00338899996131659,24.9370002746582,30.4440002441406,12.0299997329712
bg,-80.458337315,74.874993405,0.00726100010797381,25.5729999542236,32.1469993591309,1.39499998092651
bg,-56.958338255,49.791661075,9.7999996796716e-05,34.3580017089844,30.8980007171631,13.7749996185303
bg,162.791652955,56.708327465,0.0039079999551177,31.7870006561279,32.2589988708496,11.5900001525879
bg,-68.875004445,68.624993655,0.000546999974176288,22.0219993591309,32.6559982299805,2.13700008392334
bg,25.374991785,70.291660255,0.000676000025123358,28.9060001373291,33.6440010070801,10.1099996566772
bg,144.124987035,49.124994435,0.00219199992716312,32.1829986572266,32.0800018310547,16.4950008392334
bg,-84.791670475,80.291659855,0.00124500005040318,16.9130001068115,31.3339996337891,0.419999986886978
bg,27.708325025,42.624994695,0.00216699996963143,32.8400001525879,17.3150005340576,25.617000579834
bg,-69.291671095,44.041661305,0.0049519999884069,33.7980003356934,31.3120002746582,16.6310005187988
